Category,Node Count,Edge Count,Time Ratio,Cost Ratio
10-1-100-t,10,13,1.0,2.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,12,1.93,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,13,4.59,1.33
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,10,2.24,1.5
10-1-100-t,10,13,2.07,2.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,15,1.41,0.75
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,14,1.82,0.75
10-1-100-t,10,13,1.46,1.33
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,10,1.62,0.67
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,13,2.25,2.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,11,1.34,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,13,1.71,0.5
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,14,1.76,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,15,2.02,1.33
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,14,1.53,1.5
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-r,10,21,1.32,0.6
10-1-100-r,10,27,1.0,1.8
10-1-100-r,10,30,1.0,1.0
10-1-100-r,10,21,4.0,4.0
10-1-100-r,10,29,1.39,0.8
10-1-100-r,10,29,4.0,4.0
10-1-100-r,10,27,4.0,4.0
10-1-100-r,10,24,1.0,1.0
10-1-100-r,10,21,1.2,1.25
10-1-100-r,10,23,1.0,1.0
10-1-100-r,10,29,1.0,1.0
10-1-100-r,10,24,4.0,4.0
10-1-100-r,10,28,1.44,1.33
10-1-100-r,10,28,1.07,1.0
10-1-100-r,10,29,4.0,4.0
10-1-100-r,10,21,1.11,1.25
10-1-100-r,10,25,1.0,1.2
10-1-100-r,10,23,1.0,1.0
10-1-100-r,10,30,4.0,4.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,24,1.0,1.0
10-1-100-r,10,23,1.0,1.0
10-1-100-r,10,24,1.0,1.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,30,1.45,2.5
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,25,1.04,1.2
10-1-100-r,10,20,1.0,1.0
10-1-100-r,10,27,4.0,4.0
10-1-100-r,10,23,1.0,1.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,29,1.0,1.0
10-1-100-r,10,28,2.23,0.8
10-1-100-r,10,29,1.0,1.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,28,1.0,1.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,24,4.0,4.0
10-1-100-r,10,25,1.26,1.0
10-1-100-r,10,26,1.58,0.86
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,22,1.0,1.0
10-1-100-r,10,30,1.38,1.0
10-1-100-r,10,28,1.0,1.0
10-1-100-r,10,26,1.23,1.2
10-1-100-r,10,27,4.0,4.0
10-1-100-r,10,21,1.18,0.83
10-1-100-r,10,26,4.0,4.0
10-1-100-r,10,24,4.0,4.0
10-1-100-r,10,30,1.0,1.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,22,1.0,1.0
10-1-100-r,10,27,1.0,1.0
10-1-100-r,10,30,1.0,1.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,27,1.0,1.0
10-1-100-r,10,23,4.0,4.0
10-1-100-r,10,22,1.0,1.0
10-1-100-r,10,24,4.0,4.0
10-1-100-r,10,28,1.0,1.0
10-1-100-r,10,24,4.0,4.0
10-1-100-r,10,27,1.0,1.25
10-1-100-r,10,22,1.0,1.0
20-1-100-r,20,60,2.52,3.0
20-1-100-r,20,52,1.0,1.0
20-1-100-r,20,53,1.01,0.62
20-1-100-r,20,50,1.0,1.0
20-1-100-r,20,59,1.0,1.0
20-1-100-r,20,54,1.48,1.14
20-1-100-r,20,60,1.0,1.0
20-1-100-r,20,53,1.0,1.0
20-1-100-r,20,45,1.0,1.0
20-1-100-r,20,59,1.07,2.5
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,54,4.0,4.0
20-1-100-r,20,40,4.0,4.0
20-1-100-r,20,48,4.0,4.0
20-1-100-r,20,46,4.0,4.0
20-1-100-r,20,55,4.0,4.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,43,1.0,1.0
20-1-100-r,20,57,4.0,4.0
20-1-100-r,20,41,1.0,1.0
20-1-100-r,20,44,2.16,2.75
20-1-100-r,20,59,1.0,1.0
20-1-100-r,20,60,1.0,1.0
20-1-100-r,20,55,1.1,0.88
20-1-100-r,20,53,1.42,1.33
20-1-100-r,20,41,1.28,1.2
20-1-100-r,20,57,4.0,4.0
20-1-100-r,20,60,1.16,0.64
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,46,1.0,1.0
20-1-100-r,20,55,4.0,4.0
20-1-100-r,20,60,1.07,0.86
20-1-100-t,20,24,2.81,1.2
20-1-100-t,20,23,1.17,2.33
20-1-100-t,20,23,1.61,1.5
20-1-100-t,20,29,2.53,1.0
20-1-100-t,20,22,1.07,0.6
20-1-100-t,20,24,15.33,1.67
20-1-100-t,20,30,1.0,1.0
20-1-100-t,20,26,1.6,0.67
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,40,1.03,0.82
20-1-100-r,20,47,1.0,1.0
20-1-100-r,20,56,1.0,1.0
20-1-100-t,20,20,2.0,1.5
20-1-100-t,20,20,3.08,5.0
20-1-100-t,20,23,2.16,2.0
20-1-100-t,20,21,1.52,1.25
20-1-100-r,20,56,1.0,1.0
20-1-100-r,20,59,1.49,1.5
20-1-100-r,20,42,1.8,1.33
20-1-100-r,20,40,4.0,4.0
20-1-100-r,20,56,4.0,4.0
20-1-100-r,20,48,1.0,1.0
20-1-100-r,20,48,1.2,1.5
20-1-100-r,20,54,1.0,1.0
20-1-100-r,20,59,1.16,0.88
20-1-100-r,20,53,4.0,4.0
20-1-100-r,20,51,4.0,4.0
20-1-100-r,20,54,4.0,4.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,41,1.02,2.33
20-1-100-r,20,48,1.07,0.5
20-1-100-r,20,57,4.0,4.0
20-1-100-t,20,25,1.07,1.0
20-1-100-t,20,28,1.32,2.0
20-1-100-t,20,28,1.68,0.8
20-1-100-t,20,27,1.56,1.5
20-1-100-t,20,29,1.44,0.67
20-1-100-t,20,23,1.02,0.75
20-1-100-t,20,23,1.57,1.33
20-1-100-t,20,21,1.69,1.0
20-1-100-t,20,30,1.1,0.5
20-1-100-t,20,21,2.34,0.75
20-1-100-t,20,23,4.0,4.0
20-1-100-t,20,29,1.27,0.67
20-1-100-t,20,29,1.33,0.67
20-1-100-t,20,29,1.27,1.2
20-1-100-t,20,26,1.91,7.0
20-1-100-t,20,22,2.0,2.0
20-1-100-t,20,25,1.86,0.33
20-1-100-t,20,23,1.07,0.6
20-1-100-t,20,27,1.08,0.43
20-1-100-t,20,22,2.28,1.0
20-1-100-t,20,24,1.41,1.0
20-1-100-t,20,29,1.63,1.14
20-1-100-t,20,27,12.67,2.5
20-1-100-t,20,23,2.44,3.5
20-1-100-t,20,26,1.46,0.75
20-1-100-t,20,23,2.43,2.5
20-1-100-t,20,24,4.0,4.0
20-1-100-t,20,23,1.93,1.67
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,23,1.45,1.5
20-1-100-t,20,29,1.24,1.0
20-1-100-t,20,24,1.0,1.0
20-1-100-t,20,28,7.21,3.0
20-1-100-t,20,22,1.38,1.33
20-1-100-t,20,26,1.59,0.75
20-1-100-t,20,26,1.15,1.25
20-1-100-t,20,25,1.8,2.0
20-1-100-t,20,20,1.98,0.75
20-1-100-t,20,28,1.0,1.0
20-1-100-t,20,22,1.0,1.0
20-1-100-t,20,23,1.11,2.5
20-1-100-t,20,26,1.88,1.5
20-1-100-t,20,26,1.02,0.75
20-1-100-t,20,24,1.38,1.0
20-1-100-t,20,23,1.12,1.5
20-1-100-t,20,29,1.0,1.5
20-1-100-t,20,26,1.45,0.71
20-1-100-t,20,23,1.7,1.5
20-1-100-t,20,28,1.95,2.0
20-1-100-t,20,30,1.4,1.25
20-1-100-t,20,27,1.29,1.0
20-1-100-t,20,29,3.08,2.5
20-1-100-t,20,25,1.22,1.25
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,29,1.84,2.5
20-1-100-t,20,27,1.24,1.0
20-1-100-t,20,24,1.2,4.0
20-1-100-t,20,21,1.11,2.5
20-1-100-t,20,27,1.67,0.4
20-1-100-t,20,22,1.3,1.33
20-1-100-t,20,27,1.63,0.6
20-1-100-t,20,26,2.36,0.75
20-1-100-t,20,28,1.91,2.0
20-1-100-t,20,29,1.38,0.38
20-1-100-t,20,24,1.85,1.5
20-1-100-t,20,21,1.54,1.67
20-1-100-t,20,25,1.46,1.0
20-1-100-t,20,23,1.24,2.0
20-1-100-t,20,25,1.38,1.6
20-1-100-t,20,20,2.09,1.33
20-1-100-t,20,28,4.75,5.0
20-1-100-t,20,29,1.07,0.83
20-1-100-t,20,26,27.33,8.0
20-1-100-t,20,21,1.1,0.6
20-1-100-t,20,21,2.05,0.5
20-1-100-t,20,27,1.01,0.8
20-1-100-t,20,23,1.26,1.0
20-1-100-t,20,24,3.5,2.0
20-1-100-t,20,21,2.35,1.5
20-1-100-t,20,23,1.52,0.4
20-1-100-t,20,20,1.52,1.0
20-1-100-t,20,26,1.24,0.8
20-1-100-t,20,23,1.67,1.67
20-1-100-t,20,26,2.2,1.0
20-1-100-t,20,29,2.15,3.0
20-1-100-t,20,21,1.5,1.33
20-1-100-t,20,20,2.18,0.8
20-1-100-t,20,24,1.16,1.0
20-1-100-r,20,58,4.0,4.0
20-1-100-r,20,51,1.0,1.0
20-1-100-r,20,41,4.0,4.0
20-1-100-r,20,55,4.0,4.0
20-1-100-r,20,49,1.32,1.0
20-1-100-r,20,50,1.07,2.33
20-1-100-r,20,55,4.0,4.0
20-1-100-r,20,55,1.0,1.0
20-1-100-r,20,58,1.0,1.0
20-1-100-r,20,41,4.0,4.0
20-1-100-r,20,57,4.0,4.0
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,56,4.0,4.0
20-1-100-r,20,60,1.0,1.0
20-1-100-r,20,41,4.0,4.0
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,55,1.25,0.86
20-1-100-r,20,48,1.0,1.0
20-1-100-r,20,59,1.0,1.0
20-1-100-r,20,54,1.0,1.0
20-1-100-r,20,51,1.69,1.33
20-1-100-r,20,59,1.04,0.88
20-1-100-r,20,40,1.41,1.33
20-1-100-r,20,43,1.5,1.25
20-1-100-r,20,45,1.0,1.0
20-1-100-r,20,53,1.0,1.0
20-1-100-r,20,56,1.0,1.0
20-1-100-r,20,50,1.25,0.5
20-1-100-r,20,40,1.0,1.0
20-1-100-r,20,47,1.0,1.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,53,1.0,1.0
20-1-100-r,20,53,1.0,1.17
20-1-100-r,20,54,4.0,4.0
20-1-100-r,20,60,1.0,1.0
20-1-100-r,20,58,4.0,4.0
20-1-100-r,20,51,4.0,4.0
20-1-100-r,20,42,1.01,0.5
20-1-100-r,20,43,1.0,1.0
20-1-100-r,20,52,1.73,1.71
20-1-100-r,20,49,1.0,1.0
20-1-100-r,20,46,1.21,1.25
20-1-100-r,20,54,4.0,4.0
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,56,1.66,1.11
20-1-100-r,20,47,4.0,4.0
20-1-100-r,20,56,1.65,1.62
30-1-100-t,30,40,1.07,0.33
30-1-100-t,30,42,1.06,0.5
30-1-100-t,30,43,1.78,1.33
30-1-100-t,30,40,1.23,1.0
30-1-100-t,30,40,1.76,1.25
30-1-100-t,30,41,1.26,4.0
30-1-100-t,30,34,2.39,0.75
30-1-100-t,30,35,1.77,0.83
30-1-100-t,30,44,1.55,2.67
30-1-100-t,30,38,1.52,0.75
30-1-100-t,30,42,1.48,3.5
30-1-100-t,30,39,2.84,2.67
30-1-100-t,30,37,1.5,1.4
30-1-100-t,30,35,1.32,3.0
30-1-100-t,30,30,1.32,2.0
30-1-100-t,30,33,1.34,1.2
30-1-100-r,30,69,1.0,1.0
30-1-100-r,30,73,1.0,1.0
30-1-100-r,30,64,1.0,1.0
30-1-100-r,30,69,4.0,4.0
30-1-100-r,30,75,1.0,1.0
30-1-100-r,30,82,1.41,1.12
30-1-100-r,30,67,4.0,4.0
30-1-100-r,30,86,1.0,1.0
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,87,4.0,4.0
30-1-100-r,30,74,2.04,1.8
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,84,1.0,1.0
30-1-100-r,30,69,4.0,4.0
30-1-100-r,30,77,1.13,1.29
30-1-100-r,30,71,4.0,4.0
30-1-100-r,30,78,1.0,1.0
30-1-100-r,30,66,1.21,1.08
30-1-100-r,30,60,4.0,4.0
30-1-100-r,30,89,1.43,5.0
30-1-100-r,30,90,1.28,1.57
30-1-100-r,30,71,1.68,1.25
30-1-100-r,30,66,1.0,1.0
30-1-100-r,30,77,4.0,4.0
30-1-100-r,30,77,1.0,1.0
30-1-100-r,30,63,4.0,4.0
30-1-100-r,30,83,1.0,1.0
30-1-100-r,30,76,1.0,1.0
30-1-100-r,30,78,1.0,1.0
30-1-100-r,30,70,4.0,4.0
30-1-100-r,30,84,1.25,1.33
30-1-100-r,30,83,4.0,4.0
30-1-100-r,30,70,1.0,1.0
30-1-100-r,30,82,1.91,1.56
30-1-100-r,30,63,1.02,0.86
30-1-100-r,30,88,1.0,1.0
30-1-100-r,30,85,4.0,4.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,83,1.0,1.0
30-1-100-r,30,86,4.0,4.0
30-1-100-r,30,81,1.0,1.0
30-1-100-r,30,64,4.0,4.0
30-1-100-r,30,87,1.0,1.0
30-1-100-r,30,71,1.0,1.0
30-1-100-r,30,83,4.0,4.0
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,67,1.3,2.14
30-1-100-r,30,83,4.0,4.0
30-1-100-r,30,90,1.0,1.0
30-1-100-r,30,73,4.0,4.0
30-1-100-r,30,67,4.0,4.0
30-1-100-r,30,61,2.01,1.22
30-1-100-r,30,76,1.55,2.2
30-1-100-r,30,81,1.0,1.0
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,74,1.0,1.0
30-1-100-r,30,86,4.0,4.0
30-1-100-r,30,88,1.0,1.0
30-1-100-r,30,71,1.0,1.2
30-1-100-t,30,37,1.58,0.8
30-1-100-t,30,33,9.4,4.0
30-1-100-t,30,44,4.11,2.0
30-1-100-t,30,44,1.2,0.17
30-1-100-r,30,76,4.0,4.0
30-1-100-r,30,72,4.0,4.0
30-1-100-r,30,66,1.0,1.0
30-1-100-r,30,66,4.0,4.0
30-1-100-r,30,80,4.0,4.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,62,1.0,1.0
30-1-100-r,30,85,1.0,1.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,90,4.0,4.0
30-1-100-r,30,68,4.0,4.0
30-1-100-r,30,73,1.3,1.6
30-1-100-r,30,76,1.0,1.0
30-1-100-r,30,76,1.0,1.0
30-1-100-r,30,87,5.09,3.5
30-1-100-r,30,90,1.3,1.0
30-1-100-t,30,31,1.2,2.33
30-1-100-t,30,32,1.6,1.25
30-1-100-t,30,44,1.91,1.33
30-1-100-t,30,44,1.27,1.6
30-1-100-t,30,43,1.8,2.67
30-1-100-t,30,44,1.0,1.0
30-1-100-t,30,41,1.24,0.88
30-1-100-t,30,35,1.31,0.8
30-1-100-t,30,38,3.57,1.17
30-1-100-t,30,42,1.67,2.0
30-1-100-t,30,39,2.39,1.5
30-1-100-t,30,30,1.16,0.71
30-1-100-t,30,33,1.0,1.0
30-1-100-t,30,31,2.06,1.67
30-1-100-t,30,41,1.29,2.25
30-1-100-t,30,32,1.49,3.0
30-1-100-r,30,68,1.27,1.14
30-1-100-r,30,65,4.0,4.0
30-1-100-r,30,80,1.0,1.0
30-1-100-r,30,81,4.0,4.0
30-1-100-r,30,72,1.0,1.0
30-1-100-r,30,68,4.0,4.0
30-1-100-r,30,90,4.0,4.0
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,79,1.0,1.0
30-1-100-r,30,89,4.0,4.0
30-1-100-r,30,89,4.0,4.0
30-1-100-r,30,71,1.0,1.0
30-1-100-r,30,74,4.0,4.0
30-1-100-r,30,80,1.15,1.33
30-1-100-r,30,60,1.0,1.0
30-1-100-r,30,80,4.0,4.0
30-1-100-t,30,36,1.46,0.5
30-1-100-t,30,32,1.02,0.83
30-1-100-t,30,38,1.38,1.67
30-1-100-t,30,33,1.17,0.8
30-1-100-t,30,37,3.55,1.75
30-1-100-t,30,36,1.52,1.67
30-1-100-t,30,43,1.08,1.2
30-1-100-t,30,43,1.32,1.0
30-1-100-t,30,36,2.18,2.0
30-1-100-t,30,31,1.54,0.86
30-1-100-t,30,45,1.15,0.25
30-1-100-t,30,38,1.14,0.83
30-1-100-t,30,38,4.52,3.67
30-1-100-t,30,37,1.03,1.2
30-1-100-t,30,39,1.0,1.0
30-1-100-t,30,32,1.12,1.67
30-1-100-t,30,45,1.95,0.67
30-1-100-t,30,35,2.69,6.0
30-1-100-t,30,35,1.66,1.75
30-1-100-t,30,37,1.69,1.5
30-1-100-t,30,41,1.04,1.0
30-1-100-t,30,39,2.18,1.33
30-1-100-t,30,32,1.0,1.0
30-1-100-t,30,39,1.4,3.67
30-1-100-t,30,34,2.09,3.5
30-1-100-t,30,30,1.59,1.0
30-1-100-t,30,31,1.33,0.33
30-1-100-t,30,41,1.16,0.62
30-1-100-t,30,30,1.0,1.0
30-1-100-t,30,38,2.51,2.33
30-1-100-t,30,42,1.28,1.0
30-1-100-t,30,43,1.28,1.8
30-1-100-t,30,44,2.18,2.33
30-1-100-t,30,33,2.57,2.33
30-1-100-t,30,32,1.16,0.62
30-1-100-t,30,32,1.2,1.75
30-1-100-t,30,36,1.01,1.4
30-1-100-t,30,30,1.71,2.0
30-1-100-t,30,38,1.01,1.5
30-1-100-t,30,31,1.0,1.0
30-1-100-t,30,37,1.0,1.0
30-1-100-t,30,35,1.6,1.25
30-1-100-t,30,35,1.24,0.67
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,38,1.69,1.67
30-1-100-t,30,33,1.05,2.0
30-1-100-t,30,38,1.85,2.0
30-1-100-t,30,39,3.42,5.0
30-1-100-t,30,41,1.65,0.75
30-1-100-t,30,41,2.46,1.33
30-1-100-t,30,39,2.37,1.5
30-1-100-t,30,30,1.1,0.67
30-1-100-t,30,34,1.11,1.25
30-1-100-t,30,32,1.83,1.0
30-1-100-t,30,43,4.0,4.0
30-1-100-t,30,42,1.26,2.0
30-1-100-t,30,44,1.19,0.67
30-1-100-t,30,39,1.0,1.0
30-1-100-t,30,35,1.05,1.17
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,39,1.0,1.0
30-1-100-t,30,34,1.52,1.0
30-1-100-t,30,34,1.93,2.5
30-1-100-t,30,43,1.39,2.0
30-1-100-r,30,79,4.0,4.0
30-1-100-r,30,90,4.0,4.0
30-1-100-r,30,82,1.0,1.0
30-1-100-r,30,90,1.01,0.89
30-1-100-r,30,82,4.0,4.0
30-1-100-r,30,81,4.0,4.0
30-1-100-r,30,83,1.0,1.0
30-1-100-r,30,85,4.0,4.0
40-1-100-r,40,92,4.0,4.0
40-1-100-r,40,120,1.0,1.0
40-1-100-r,40,94,4.0,4.0
40-1-100-r,40,114,4.0,4.0
40-1-100-r,40,102,1.51,3.5
40-1-100-r,40,109,4.0,4.0
40-1-100-r,40,91,1.0,1.0
40-1-100-r,40,101,1.0,1.0
40-1-100-r,40,120,4.0,4.0
40-1-100-r,40,83,4.0,4.0
40-1-100-r,40,113,4.0,4.0
40-1-100-r,40,103,1.0,1.0
40-1-100-r,40,87,4.0,4.0
40-1-100-r,40,114,4.0,4.0
40-1-100-r,40,102,4.0,4.0
40-1-100-r,40,95,1.75,1.6
40-1-100-r,40,81,4.0,4.0
40-1-100-r,40,112,4.0,4.0
40-1-100-r,40,85,1.12,1.75
40-1-100-r,40,84,1.0,1.0
40-1-100-r,40,120,4.0,4.0
40-1-100-r,40,103,1.0,1.0
40-1-100-r,40,103,1.0,1.0
40-1-100-r,40,91,4.0,4.0
40-1-100-r,40,99,4.0,4.0
40-1-100-r,40,91,4.0,4.0
40-1-100-r,40,84,1.12,1.0
40-1-100-r,40,112,1.42,1.31
40-1-100-r,40,100,1.0,1.0
40-1-100-r,40,92,1.0,1.0
40-1-100-r,40,115,1.0,1.0
40-1-100-r,40,89,4.0,4.0
40-1-100-r,40,106,4.0,4.0
40-1-100-r,40,117,4.0,4.0
40-1-100-r,40,92,4.0,4.0
40-1-100-r,40,91,4.0,4.0
40-1-100-r,40,116,4.0,4.0
40-1-100-r,40,90,4.0,4.0
40-1-100-r,40,100,4.0,4.0
40-1-100-r,40,118,4.0,4.0
40-1-100-r,40,105,4.0,4.0
40-1-100-r,40,83,4.0,4.0
40-1-100-r,40,99,1.0,1.0
40-1-100-r,40,118,4.0,4.0
40-1-100-r,40,83,4.0,4.0
40-1-100-r,40,105,4.0,4.0
40-1-100-r,40,80,1.0,1.0
40-1-100-r,40,110,1.0,1.0
40-1-100-r,40,89,4.0,4.0
40-1-100-r,40,112,4.0,4.0
40-1-100-r,40,115,4.0,4.0
40-1-100-r,40,114,4.0,4.0
40-1-100-r,40,99,4.0,4.0
40-1-100-r,40,91,4.0,4.0
40-1-100-r,40,112,4.0,4.0
40-1-100-r,40,83,4.0,4.0
40-1-100-r,40,100,1.0,1.0
40-1-100-r,40,120,1.0,1.0
40-1-100-r,40,117,1.0,1.0
40-1-100-r,40,106,4.0,4.0
40-1-100-r,40,119,4.0,4.0
40-1-100-r,40,86,4.0,4.0
40-1-100-r,40,109,1.35,1.0
40-1-100-r,40,100,4.0,4.0
40-1-100-t,40,50,1.0,1.0
40-1-100-t,40,41,1.1,1.0
40-1-100-t,40,42,2.21,1.0
40-1-100-t,40,54,1.34,0.45
40-1-100-t,40,60,1.0,1.0
40-1-100-t,40,47,1.18,0.5
40-1-100-t,40,49,1.56,1.33
40-1-100-t,40,51,2.91,4.0
40-1-100-r,40,88,4.0,4.0
40-1-100-r,40,113,4.0,4.0
40-1-100-r,40,103,4.0,4.0
40-1-100-r,40,112,1.0,1.0
40-1-100-t,40,58,1.25,0.67
40-1-100-t,40,46,1.44,1.0
40-1-100-t,40,60,1.59,6.0
40-1-100-t,40,47,1.92,4.33
40-1-100-r,40,110,4.0,4.0
40-1-100-r,40,97,1.0,1.0
40-1-100-r,40,100,4.0,4.0
40-1-100-r,40,116,1.17,2.0
40-1-100-r,40,88,1.0,1.11
40-1-100-r,40,84,4.0,4.0
40-1-100-r,40,101,4.0,4.0
40-1-100-r,40,93,1.06,1.29
40-1-100-r,40,81,4.0,4.0
40-1-100-r,40,106,4.0,4.0
40-1-100-r,40,108,4.0,4.0
40-1-100-r,40,104,4.0,4.0
40-1-100-r,40,98,4.0,4.0
40-1-100-r,40,90,4.0,4.0
40-1-100-r,40,85,4.0,4.0
40-1-100-r,40,120,4.0,4.0
40-1-100-t,40,50,1.11,1.25
