Category,Node Count,Edge Count,Time Ratio,Cost Ratio
10-1-100,9,20,1.24,1.5
10-1-100,9,24,6.93,4.0
10-1-100,9,22,1.0,3.25
10-2-100,9,36,1.0,21.0
10-2-100,9,32,1.0,4.5
10-1-100,9,18,1.0,2.0
10-2-100,9,31,45.5,3.0
10-2-100,9,33,1.0,17.0
10-2-100,9,28,1.55,2.0
10-2-100,9,26,1.0,2.8
10-2-100,9,36,1.0,3.67
10-2-100,9,24,1.0,3.5
10-2-100,9,29,1.0,11.0
10-1-100,9,18,1.0,2.0
10-1-100,9,21,1.11,2.29
10-1-100,10,24,1.17,2.83
10-1-100,10,29,1.0,8.5
10-1-100,10,27,2.0,2.0
10-2-100,10,42,1.0,9.5
10-2-100,10,43,1.0,13.5
10-2-100,10,41,1.0,12.5
10-1-100,10,22,1.0,9.0
10-1-100,10,26,1.22,2.8
10-1-100,10,23,1.0,3.2
10-1-100,10,20,1.0,1.0
10-1-100,10,24,2.95,3.0
10-2-100,10,41,1.0,9.33
10-2-100,10,30,1.1,1.6
10-1-100,10,26,1.75,3.0
10-1-100,10,22,1.0,18.0
10-1-100,10,22,1.0,5.67
10-1-100,10,23,1.0,7.0
10-1-100,10,28,2.24,3.0
10-1-100,10,27,2.16,4.5
10-1-100,10,20,1.0,1.8
10-1-100,10,29,2.58,6.0
10-2-100,10,39,1.33,1.0
10-2-100,10,44,1.0,6.67
10-2-100,10,41,1.0,6.75
10-2-100,10,38,2.82,3.0
10-2-100,10,44,1.0,7.0
10-1-100,10,22,1.0,2.33
10-1-100,10,23,1.0,6.5
10-1-100,10,29,1.0,5.25
10-1-100,10,24,1.0,13.0
10-2-100,10,32,1.0,9.0
10-1-100,10,24,1.0,2.75
10-1-100,10,25,1.0,4.33
10-2-100,10,37,1.0,3.5
10-2-100,10,41,1.0,25.0
10-2-100,10,33,1.0,1.0
10-2-100,10,33,1.0,1.0
10-2-100,10,44,1.0,7.75
10-2-100,10,44,1.0,12.5
10-2-100,10,36,3.09,1.67
10-1-100,10,24,1.0,5.0
10-1-100,10,30,1.0,4.0
10-2-100,10,39,1.0,15.0
10-2-100,10,34,1.41,1.0
10-2-100,10,45,1.0,9.67
10-2-100,10,30,1.47,1.6
10-1-100,10,22,1.5,1.5
10-2-100,10,43,5.6,10.0
10-2-100,10,36,1.0,8.0
10-2-100,10,41,1.71,10.0
10-1-100,10,25,1.0,19.0
10-2-100,10,35,1.0,0.75
10-1-100,10,27,1.0,2.83
10-1-100,10,29,1.11,2.0
10-2-100,10,40,1.0,13.5
10-2-100,10,33,1.0,7.5
10-2-100,10,41,1.0,3.2
30-1-100,25,74,1.0,11.4
30-1-100,25,61,1.0,7.0
30-1-100,25,56,1.0,9.75
30-1-100,25,56,1.0,4.89
30-1-100,25,50,1.0,1.0
30-1-100,25,58,1.0,5.25
30-1-100,25,71,1.0,4.75
30-1-100,25,62,1.0,16.67
30-1-100,25,71,1.0,4.56
30-1-100,25,51,1.0,11.0
30-1-100,26,72,1.52,1.0
30-1-100,26,55,1.0,1.0
30-1-100,26,61,1.0,1.0
30-1-100,26,53,1.0,6.17
30-1-100,26,66,1.0,12.0
30-1-100,26,73,1.0,9.4
30-1-100,26,53,1.42,0.75
30-1-100,26,69,1.0,17.67
30-1-100,26,53,1.0,3.71
30-1-100,26,67,1.0,1.5
30-1-100,26,60,1.0,5.86
30-1-100,26,71,1.0,15.67
30-1-100,27,57,1.0,5.83
30-1-100,27,71,1.0,16.0
30-1-100,27,66,1.0,11.25
30-1-100,27,62,1.0,6.67
30-1-100,27,62,1.0,15.33
30-1-100,27,77,1.0,10.8
30-1-100,27,57,1.0,13.0
30-1-100,27,73,1.0,12.75
30-1-100,27,70,1.0,9.4
30-1-100,27,66,1.0,2.5
30-1-100,28,75,1.0,24.0
30-1-100,28,75,1.0,9.17
30-1-100,28,68,1.0,10.0
30-1-100,28,71,1.0,11.25
30-1-100,28,84,1.0,6.5
30-1-100,28,64,1.0,9.4
30-1-100,28,64,1.0,11.75
30-1-100,28,80,1.0,51.0
30-1-100,28,59,1.0,1.0
30-1-100,29,59,1.0,1.0
30-1-100,29,60,1.0,51.0
30-1-100,29,59,1.0,7.17
30-1-100,30,72,1.0,18.0
30-1-100,30,62,1.0,11.25
30-1-100,30,84,1.0,3.64
30-1-100,30,88,1.26,2.0
30-1-100,30,70,1.0,2.2
30-1-100,30,68,1.0,1.0
30-1-100,30,66,1.0,1.5
30-1-100,30,80,1.38,5.11
30-1-100,30,71,1.0,25.5
30-1-100,30,86,1.0,10.6
30-1-100,30,88,1.0,58.0
30-1-100,30,80,1.13,0.33
30-1-100,30,79,1.0,10.4
50-1-100,45,106,1.0,14.8
50-1-100,45,100,1.0,1.0
50-1-100,45,92,1.0,11.83
50-1-100,46,137,1.0,20.0
50-1-100,46,112,1.0,12.0
50-1-100,46,137,2.26,2.0
50-1-100,46,124,1.0,31.0
50-1-100,46,94,1.0,35.5
50-1-100,46,108,1.0,17.75
50-1-100,46,95,1.0,23.0
50-1-100,46,109,1.0,35.5
50-1-100,47,110,1.0,9.75
50-1-100,47,137,1.0,10.88
50-1-100,47,129,1.0,13.67
50-1-100,48,129,1.0,1.0
50-1-100,48,110,1.0,8.88
50-1-100,48,117,1.0,9.62
50-1-100,48,136,1.0,24.0
50-1-100,48,127,1.0,1.6
50-1-100,48,105,1.0,8.22
50-1-100,49,116,1.0,1.0
50-1-100,49,117,1.0,6.58
50-1-100,49,129,1.0,1.0
50-1-100,50,149,1.0,1.33
50-1-100,50,150,24.0,2.0
50-1-100,50,139,1.24,1.33
50-1-100,50,133,1.0,12.0
50-1-100,50,130,1.0,13.83
50-1-100,50,141,1.0,11.44
50-1-100,50,148,1.0,15.0
50-1-100,50,123,1.0,14.67
50-1-100,50,150,3.52,1.25
50-1-100,50,104,1.0,26.67
