Category,Node Count,Edge Count,Time Ratio,Cost Ratio
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,13,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,14,1.06,1.33
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,15,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,12,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,10,1.0,1.0
10-1-100-t,10,14,1.0,1.0
10-1-100-r,10,21,1.0,1.0
10-1-100-r,10,27,1.0,1.0
10-1-100-r,10,30,1.32,1.0
10-1-100-r,10,21,1.0,1.0
10-1-100-r,10,29,1.0,1.0
10-1-100-r,10,29,4.0,4.0
10-1-100-r,10,27,1.0,1.0
10-1-100-r,10,24,1.0,1.17
10-1-100-r,10,21,1.0,1.0
10-1-100-r,10,23,1.06,1.0
10-1-100-r,10,29,1.0,1.0
10-1-100-r,10,24,1.0,1.0
10-1-100-r,10,28,1.0,1.0
10-1-100-r,10,28,1.0,1.0
10-1-100-r,10,29,1.0,1.0
10-1-100-r,10,21,1.0,1.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,23,1.0,1.0
10-1-100-r,10,30,1.0,1.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,24,4.0,4.0
10-1-100-r,10,23,1.11,1.75
10-1-100-r,10,24,1.0,1.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,30,1.0,1.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,20,1.0,1.0
10-1-100-r,10,27,1.0,1.0
10-1-100-r,10,23,1.0,1.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,29,1.0,1.0
10-1-100-r,10,28,1.0,1.0
10-1-100-r,10,29,1.0,1.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,21,1.0,1.0
10-1-100-r,10,28,4.0,4.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,24,1.0,1.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,22,1.0,1.0
10-1-100-r,10,30,1.0,1.0
10-1-100-r,10,28,1.0,1.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,27,4.0,4.0
10-1-100-r,10,26,4.0,4.0
10-1-100-r,10,24,1.0,1.0
10-1-100-r,10,30,1.0,1.0
10-1-100-r,10,25,4.0,4.0
10-1-100-r,10,22,1.0,1.0
10-1-100-r,10,27,1.0,1.0
10-1-100-r,10,30,1.0,1.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,27,1.0,1.0
10-1-100-r,10,23,1.0,1.0
10-1-100-r,10,22,1.0,1.0
10-1-100-r,10,24,1.0,1.0
10-1-100-r,10,28,1.0,1.0
10-1-100-r,10,24,1.0,1.0
10-1-100-r,10,27,1.0,1.0
10-1-100-r,10,22,1.0,1.0
20-1-100-r,20,60,1.0,1.0
20-1-100-r,20,52,1.0,1.0
20-1-100-r,20,53,4.0,4.0
20-1-100-r,20,50,1.04,1.5
20-1-100-r,20,59,1.0,1.0
20-1-100-r,20,54,1.0,1.0
20-1-100-r,20,60,1.0,1.0
20-1-100-r,20,53,1.0,1.0
20-1-100-r,20,55,1.0,1.0
20-1-100-r,20,45,1.0,1.0
20-1-100-r,20,59,1.07,2.5
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,54,4.0,4.0
20-1-100-r,20,48,1.0,1.0
20-1-100-r,20,46,1.08,1.36
20-1-100-r,20,55,4.0,4.0
20-1-100-r,20,60,1.0,1.0
20-1-100-r,20,43,1.0,1.0
20-1-100-r,20,57,1.08,1.12
20-1-100-r,20,41,1.0,1.0
20-1-100-r,20,44,1.0,1.0
20-1-100-r,20,59,1.16,1.38
20-1-100-r,20,60,1.0,1.0
20-1-100-r,20,55,1.1,0.88
20-1-100-r,20,53,1.0,1.5
20-1-100-r,20,41,1.28,1.2
20-1-100-r,20,57,1.0,1.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,59,1.0,1.0
20-1-100-r,20,46,1.0,1.0
20-1-100-r,20,55,1.0,1.0
20-1-100-r,20,60,1.07,0.86
20-1-100-t,20,24,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,22,1.07,0.6
20-1-100-t,20,24,1.0,1.0
20-1-100-t,20,30,1.0,1.0
20-1-100-t,20,26,1.0,1.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,40,1.03,0.82
20-1-100-r,20,47,1.0,1.0
20-1-100-r,20,56,4.0,4.0
20-1-100-t,20,20,1.0,1.0
20-1-100-t,20,20,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,21,1.0,1.0
20-1-100-r,20,56,1.0,1.0
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,42,1.0,1.0
20-1-100-r,20,40,1.0,1.0
20-1-100-r,20,56,1.11,0.82
20-1-100-r,20,48,1.0,1.0
20-1-100-r,20,48,1.0,1.0
20-1-100-r,20,54,1.0,1.0
20-1-100-r,20,59,1.16,0.88
20-1-100-r,20,53,1.0,1.0
20-1-100-r,20,51,1.0,1.0
20-1-100-r,20,54,1.0,1.0
20-1-100-r,20,60,1.0,1.0
20-1-100-r,20,41,1.02,2.33
20-1-100-r,20,48,1.07,0.5
20-1-100-r,20,57,1.0,1.0
20-1-100-t,20,25,1.07,1.0
20-1-100-t,20,28,1.0,1.0
20-1-100-t,20,28,1.0,1.0
20-1-100-t,20,27,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,21,1.0,1.0
20-1-100-t,20,30,1.1,0.5
20-1-100-t,20,21,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,26,1.0,1.0
20-1-100-t,20,22,1.0,1.0
20-1-100-t,20,25,1.0,1.0
20-1-100-t,20,23,1.07,0.6
20-1-100-t,20,27,1.0,1.0
20-1-100-t,20,22,1.0,1.0
20-1-100-t,20,24,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,27,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,26,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,24,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,24,1.07,1.2
20-1-100-t,20,28,1.0,1.0
20-1-100-t,20,22,1.0,1.0
20-1-100-t,20,26,1.0,1.0
20-1-100-t,20,26,1.0,1.0
20-1-100-t,20,25,1.0,1.0
20-1-100-t,20,20,1.0,1.0
20-1-100-t,20,28,1.0,1.0
20-1-100-t,20,22,1.0,1.67
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,26,1.0,1.0
20-1-100-t,20,26,1.02,0.75
20-1-100-t,20,24,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,26,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,28,1.0,1.0
20-1-100-t,20,30,1.0,1.0
20-1-100-t,20,27,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,25,1.0,1.0
20-1-100-t,20,29,1.01,1.75
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,27,1.0,1.0
20-1-100-t,20,24,1.0,1.0
20-1-100-t,20,21,1.0,1.0
20-1-100-t,20,27,1.0,1.0
20-1-100-t,20,22,1.0,1.0
20-1-100-t,20,27,1.07,1.0
20-1-100-t,20,26,1.0,1.0
20-1-100-t,20,28,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,24,1.0,1.0
20-1-100-t,20,21,1.0,1.0
20-1-100-t,20,25,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,25,1.0,1.0
20-1-100-t,20,20,1.0,1.0
20-1-100-t,20,28,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,26,1.0,1.0
20-1-100-t,20,21,1.0,1.0
20-1-100-t,20,21,1.0,1.0
20-1-100-t,20,27,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,24,1.0,1.0
20-1-100-t,20,21,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,20,1.0,1.0
20-1-100-t,20,26,1.0,1.0
20-1-100-t,20,23,1.0,1.0
20-1-100-t,20,26,1.0,1.0
20-1-100-t,20,29,1.0,1.0
20-1-100-t,20,21,1.0,1.0
20-1-100-t,20,20,1.0,1.0
20-1-100-t,20,24,1.0,1.0
20-1-100-r,20,59,1.0,1.0
20-1-100-r,20,58,1.28,1.67
20-1-100-r,20,51,1.0,1.0
20-1-100-r,20,41,1.0,1.0
20-1-100-r,20,55,4.0,4.0
20-1-100-r,20,49,1.0,1.0
20-1-100-r,20,50,4.0,4.0
20-1-100-r,20,55,4.0,4.0
20-1-100-r,20,58,1.0,1.0
20-1-100-r,20,41,1.0,1.0
20-1-100-r,20,57,1.0,1.0
20-1-100-r,20,59,1.0,1.0
20-1-100-r,20,56,1.0,1.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,40,1.0,1.0
20-1-100-r,20,41,1.12,1.57
20-1-100-r,20,55,1.0,1.0
20-1-100-r,20,48,1.0,1.0
20-1-100-r,20,59,1.0,1.0
20-1-100-r,20,54,1.0,1.0
20-1-100-r,20,51,1.0,1.0
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,40,1.0,1.0
20-1-100-r,20,43,1.0,1.0
20-1-100-r,20,45,1.0,1.0
20-1-100-r,20,53,1.0,1.0
20-1-100-r,20,56,1.0,1.0
20-1-100-r,20,50,4.0,4.0
20-1-100-r,20,40,4.0,4.0
20-1-100-r,20,47,1.0,1.0
20-1-100-r,20,60,1.0,1.0
20-1-100-r,20,53,1.0,1.0
20-1-100-r,20,53,1.0,1.0
20-1-100-r,20,54,1.0,1.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,58,1.0,1.0
20-1-100-r,20,51,1.02,1.2
20-1-100-r,20,42,1.0,1.0
20-1-100-r,20,43,1.0,1.29
20-1-100-r,20,52,1.0,1.0
20-1-100-r,20,49,1.0,1.0
20-1-100-r,20,46,1.21,1.25
20-1-100-r,20,54,1.07,1.12
20-1-100-r,20,59,1.19,0.7
20-1-100-r,20,60,1.0,1.0
20-1-100-r,20,56,1.0,1.0
20-1-100-r,20,47,1.0,1.0
20-1-100-r,20,56,1.0,1.0
30-1-100-t,30,40,1.07,0.33
30-1-100-t,30,42,1.12,0.75
30-1-100-t,30,43,1.0,1.0
30-1-100-t,30,40,1.0,1.0
30-1-100-t,30,40,1.0,1.0
30-1-100-t,30,41,1.26,4.0
30-1-100-t,30,34,1.0,1.0
30-1-100-t,30,35,1.0,1.0
30-1-100-t,30,44,1.0,1.0
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,42,1.0,1.0
30-1-100-t,30,39,1.0,1.0
30-1-100-t,30,37,1.0,1.0
30-1-100-t,30,35,1.0,1.0
30-1-100-t,30,30,1.0,1.0
30-1-100-t,30,33,1.0,1.0
30-1-100-r,30,69,1.0,1.0
30-1-100-r,30,73,1.0,1.0
30-1-100-r,30,64,4.0,4.0
30-1-100-r,30,69,1.0,1.0
30-1-100-r,30,75,1.0,1.0
30-1-100-r,30,82,1.0,1.0
30-1-100-r,30,67,1.29,1.1
30-1-100-r,30,86,4.0,4.0
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,87,1.0,1.0
30-1-100-r,30,74,1.0,1.0
30-1-100-r,30,84,1.0,1.0
30-1-100-r,30,84,1.0,1.0
30-1-100-r,30,84,1.0,1.0
30-1-100-r,30,69,1.0,1.0
30-1-100-r,30,77,1.13,1.29
30-1-100-r,30,71,1.0,1.0
30-1-100-r,30,78,4.0,4.0
30-1-100-r,30,66,1.0,1.0
30-1-100-r,30,60,1.0,1.0
30-1-100-r,30,89,1.0,1.0
30-1-100-r,30,90,4.0,4.0
30-1-100-r,30,71,1.0,1.0
30-1-100-r,30,66,1.0,1.0
30-1-100-r,30,77,4.0,4.0
30-1-100-r,30,77,1.0,1.0
30-1-100-r,30,63,4.0,4.0
30-1-100-r,30,83,1.0,1.0
30-1-100-r,30,76,1.0,1.0
30-1-100-r,30,78,4.0,4.0
30-1-100-r,30,70,1.0,1.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,83,4.0,4.0
30-1-100-r,30,70,1.0,1.0
30-1-100-r,30,82,1.0,1.0
30-1-100-r,30,63,1.0,1.0
30-1-100-r,30,88,1.0,1.0
30-1-100-r,30,85,4.0,4.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,83,1.0,1.0
30-1-100-r,30,86,1.0,1.0
30-1-100-r,30,81,1.0,1.0
30-1-100-r,30,64,1.04,1.17
30-1-100-r,30,87,1.0,1.0
30-1-100-r,30,71,4.0,4.0
30-1-100-r,30,83,4.0,4.0
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,67,1.0,1.0
30-1-100-r,30,83,4.0,4.0
30-1-100-r,30,90,1.0,1.0
30-1-100-r,30,73,4.0,4.0
30-1-100-r,30,67,1.0,1.33
30-1-100-r,30,61,1.0,1.0
30-1-100-r,30,76,1.0,1.0
30-1-100-r,30,81,1.08,1.25
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,74,1.0,1.0
30-1-100-r,30,86,1.0,1.0
30-1-100-r,30,88,1.0,1.0
30-1-100-r,30,71,1.0,1.0
30-1-100-t,30,37,1.0,1.0
30-1-100-t,30,33,1.0,1.0
30-1-100-t,30,44,1.0,1.0
30-1-100-t,30,44,1.02,0.58
30-1-100-r,30,76,4.0,4.0
30-1-100-r,30,72,4.0,4.0
30-1-100-r,30,66,1.0,1.0
30-1-100-r,30,66,4.0,4.0
30-1-100-r,30,80,1.0,1.0
30-1-100-r,30,84,1.04,1.1
30-1-100-r,30,62,1.0,1.0
30-1-100-r,30,85,1.0,1.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,90,4.0,4.0
30-1-100-r,30,68,1.0,1.0
30-1-100-r,30,73,1.0,1.2
30-1-100-r,30,76,1.0,1.0
30-1-100-r,30,76,1.0,1.0
30-1-100-r,30,87,1.0,1.0
30-1-100-r,30,90,4.0,4.0
30-1-100-t,30,31,1.0,1.0
30-1-100-t,30,32,1.0,1.0
30-1-100-t,30,44,1.0,1.0
30-1-100-t,30,44,1.0,1.0
30-1-100-t,30,43,1.0,1.33
30-1-100-t,30,44,1.0,1.0
30-1-100-t,30,41,1.0,1.0
30-1-100-t,30,35,1.0,1.0
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,42,1.0,1.0
30-1-100-t,30,39,1.0,1.0
30-1-100-t,30,30,1.0,1.0
30-1-100-t,30,33,1.0,1.0
30-1-100-t,30,31,1.0,1.0
30-1-100-t,30,41,1.0,1.0
30-1-100-t,30,32,1.0,1.0
30-1-100-r,30,68,4.0,4.0
30-1-100-r,30,65,4.0,4.0
30-1-100-r,30,80,1.0,1.0
30-1-100-r,30,81,4.0,4.0
30-1-100-r,30,72,1.0,1.0
30-1-100-r,30,68,4.0,4.0
30-1-100-r,30,90,4.0,4.0
30-1-100-r,30,88,1.08,0.8
30-1-100-r,30,79,1.0,1.0
30-1-100-r,30,89,1.0,1.0
30-1-100-r,30,89,1.0,1.0
30-1-100-r,30,71,1.0,1.0
30-1-100-r,30,74,4.0,4.0
30-1-100-r,30,80,1.0,1.0
30-1-100-r,30,60,4.0,4.0
30-1-100-r,30,80,1.0,1.0
30-1-100-t,30,36,1.03,0.9
30-1-100-t,30,32,1.0,1.0
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,33,1.0,1.0
30-1-100-t,30,37,1.0,1.0
30-1-100-t,30,36,1.0,1.0
30-1-100-t,30,43,1.0,1.0
30-1-100-t,30,43,1.0,1.0
30-1-100-t,30,36,1.0,1.0
30-1-100-t,30,31,1.0,1.29
30-1-100-t,30,45,1.0,1.0
30-1-100-t,30,38,1.14,0.83
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,37,1.03,1.2
30-1-100-t,30,39,1.07,0.62
30-1-100-t,30,32,1.0,1.0
30-1-100-t,30,45,1.0,1.0
30-1-100-t,30,35,1.0,1.0
30-1-100-t,30,35,1.0,1.0
30-1-100-t,30,37,1.0,1.0
30-1-100-t,30,41,1.0,1.0
30-1-100-t,30,39,1.0,1.0
30-1-100-t,30,32,1.01,2.5
30-1-100-t,30,39,1.0,1.0
30-1-100-t,30,34,1.0,1.0
30-1-100-t,30,30,1.0,1.0
30-1-100-t,30,31,1.0,1.0
30-1-100-t,30,41,1.0,1.0
30-1-100-t,30,30,1.0,1.0
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,42,1.0,1.0
30-1-100-t,30,43,1.0,1.0
30-1-100-t,30,44,1.06,1.67
30-1-100-t,30,33,1.0,1.0
30-1-100-t,30,32,1.0,1.0
30-1-100-t,30,32,1.0,1.0
30-1-100-t,30,36,1.0,1.0
30-1-100-t,30,30,1.0,1.0
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,31,1.0,1.0
30-1-100-t,30,37,1.02,3.0
30-1-100-t,30,35,1.0,1.0
30-1-100-t,30,35,1.0,1.0
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,33,1.0,1.33
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,39,1.0,1.0
30-1-100-t,30,41,1.02,0.88
30-1-100-t,30,41,1.0,1.0
30-1-100-t,30,39,1.0,1.0
30-1-100-t,30,30,1.1,0.67
30-1-100-t,30,34,1.0,1.0
30-1-100-t,30,32,1.0,1.0
30-1-100-t,30,43,1.0,1.0
30-1-100-t,30,42,1.0,1.0
30-1-100-t,30,44,1.19,0.67
30-1-100-t,30,39,1.04,1.0
30-1-100-t,30,35,1.0,1.0
30-1-100-t,30,38,1.0,1.0
30-1-100-t,30,39,1.0,1.0
30-1-100-t,30,34,1.0,1.0
30-1-100-t,30,34,1.0,1.0
30-1-100-t,30,43,1.0,1.0
30-1-100-r,30,79,1.0,1.0
30-1-100-r,30,90,4.0,4.0
30-1-100-r,30,82,1.0,1.0
30-1-100-r,30,90,1.0,1.0
30-1-100-r,30,82,4.0,4.0
30-1-100-r,30,81,1.0,1.0
30-1-100-r,30,83,1.0,1.0
30-1-100-r,30,85,1.01,1.25
40-1-100-r,40,92,1.03,0.93
40-1-100-r,40,120,4.0,4.0
40-1-100-r,40,94,1.0,1.0
40-1-100-r,40,114,1.0,1.0
40-1-100-r,40,102,4.0,4.0
40-1-100-r,40,109,4.0,4.0
40-1-100-r,40,91,1.0,1.0
40-1-100-r,40,101,1.0,1.23
40-1-100-r,40,120,1.0,1.0
40-1-100-r,40,83,1.0,1.0
40-1-100-r,40,113,4.0,4.0
40-1-100-r,40,103,1.0,1.0
40-1-100-r,40,87,1.08,1.2
40-1-100-r,40,114,1.0,1.0
40-1-100-r,40,102,4.0,4.0
40-1-100-r,40,95,1.0,1.0
40-1-100-r,40,81,4.0,4.0
40-1-100-r,40,112,1.0,1.0
40-1-100-r,40,85,4.0,4.0
40-1-100-r,40,84,1.0,1.06
40-1-100-r,40,120,1.04,1.33
40-1-100-r,40,103,1.0,1.0
40-1-100-r,40,103,4.0,4.0
40-1-100-r,40,91,1.0,1.0
40-1-100-r,40,99,1.0,1.0
40-1-100-r,40,91,4.0,4.0
40-1-100-r,40,84,4.0,4.0
40-1-100-r,40,112,1.09,0.85
40-1-100-r,40,100,1.0,1.0
40-1-100-r,40,92,4.0,4.0
40-1-100-r,40,115,1.0,1.0
40-1-100-r,40,89,4.0,4.0
40-1-100-r,40,106,4.0,4.0
40-1-100-r,40,117,4.0,4.0
40-1-100-r,40,92,1.0,1.0
40-1-100-r,40,91,4.0,4.0
40-1-100-r,40,116,4.0,4.0
40-1-100-r,40,90,1.0,1.0
40-1-100-r,40,100,4.0,4.0
40-1-100-r,40,118,4.0,4.0
40-1-100-r,40,105,4.0,4.0
40-1-100-r,40,83,4.0,4.0
40-1-100-r,40,99,1.0,1.0
40-1-100-r,40,118,4.0,4.0
40-1-100-r,40,83,4.0,4.0
40-1-100-r,40,105,4.0,4.0
40-1-100-r,40,80,1.0,1.0
40-1-100-r,40,110,4.0,4.0
40-1-100-r,40,89,4.0,4.0
40-1-100-r,40,112,4.0,4.0
40-1-100-r,40,115,4.0,4.0
40-1-100-r,40,114,4.0,4.0
40-1-100-r,40,99,4.0,4.0
40-1-100-r,40,91,1.0,4.75
40-1-100-r,40,112,4.0,4.0
40-1-100-r,40,83,1.16,1.5
40-1-100-r,40,100,4.0,4.0
40-1-100-r,40,120,1.0,1.0
40-1-100-r,40,117,1.0,1.0
40-1-100-r,40,106,4.0,4.0
40-1-100-r,40,119,4.0,4.0
40-1-100-r,40,86,1.0,1.0
40-1-100-r,40,109,4.0,4.0
40-1-100-r,40,100,4.0,4.0
40-1-100-t,40,50,1.0,1.0
40-1-100-t,40,41,1.0,1.0
40-1-100-t,40,42,1.0,1.0
40-1-100-t,40,54,1.0,1.0
40-1-100-t,40,60,1.0,1.25
40-1-100-t,40,47,1.0,1.12
40-1-100-t,40,49,1.0,1.0
40-1-100-t,40,51,1.0,1.0
40-1-100-r,40,88,1.0,1.0
40-1-100-r,40,113,4.0,4.0
40-1-100-r,40,103,4.0,4.0
40-1-100-r,40,112,1.12,2.0
40-1-100-t,40,58,1.0,1.0
40-1-100-t,40,46,1.0,1.0
40-1-100-t,40,60,1.0,1.0
40-1-100-t,40,47,1.0,1.0
40-1-100-r,40,110,1.0,1.0
40-1-100-r,40,97,1.0,1.0
40-1-100-r,40,100,4.0,4.0
40-1-100-r,40,116,1.0,1.0
40-1-100-r,40,88,4.0,4.0
40-1-100-r,40,84,4.0,4.0
40-1-100-r,40,101,1.0,1.0
40-1-100-r,40,93,4.0,4.0
40-1-100-r,40,81,1.0,1.0
40-1-100-r,40,106,4.0,4.0
40-1-100-r,40,108,1.0,1.0
40-1-100-r,40,104,1.0,1.1
40-1-100-r,40,98,4.0,4.0
40-1-100-r,40,90,4.0,4.0
40-1-100-r,40,85,4.0,4.0
40-1-100-r,40,120,4.0,4.0
40-1-100-t,40,50,1.11,1.25
