Category,Node Count,Edge Count,Time Ratio,Cost Ratio
10-1-100-t,10,13,4.0,4.0
10-1-100-t,10,15,1.65,2.5
10-1-100-t,10,13,2.04,1.5
10-1-100-t,10,14,1.0,1.0
10-1-100-t,10,15,4.0,4.0
10-1-100-t,10,10,1.0,4.5
10-1-100-t,10,12,1.0,3.5
10-1-100-t,10,11,1.0,4.0
10-1-100-t,10,11,1.34,2.67
10-1-100-t,10,15,1.0,2.25
10-1-100-t,10,14,1.0,2.5
10-1-100-t,10,13,1.46,3.67
10-1-100-t,10,11,1.0,4.5
10-1-100-t,10,10,1.0,1.33
10-1-100-t,10,15,4.0,4.0
10-1-100-t,10,11,1.0,8.0
10-1-100-t,10,13,1.0,5.5
10-1-100-t,10,10,1.09,3.5
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,14,1.0,6.0
10-1-100-t,10,11,1.0,3.67
10-1-100-t,10,15,4.0,4.0
10-1-100-t,10,10,1.0,2.25
10-1-100-t,10,10,1.0,3.5
10-1-100-t,10,12,4.0,4.0
10-1-100-t,10,13,1.44,2.67
10-1-100-t,10,11,1.0,1.6
10-1-100-t,10,10,1.29,0.75
10-1-100-t,10,10,1.52,7.0
10-1-100-t,10,12,3.68,2.0
10-1-100-t,10,13,1.0,3.33
10-1-100-t,10,12,4.0,4.0
10-1-100-t,10,13,1.0,1.25
10-1-100-t,10,12,1.0,1.6
10-1-100-t,10,14,4.0,4.0
10-1-100-t,10,14,1.0,5.5
10-1-100-t,10,10,1.0,8.0
10-1-100-t,10,14,1.06,3.33
10-1-100-t,10,15,3.13,3.5
10-1-100-t,10,15,4.0,4.0
10-1-100-t,10,10,1.0,3.0
10-1-100-t,10,12,1.0,5.0
10-1-100-t,10,14,1.0,5.5
10-1-100-t,10,11,1.0,1.0
10-1-100-t,10,14,1.0,2.33
10-1-100-t,10,10,1.0,3.0
10-1-100-t,10,14,1.34,1.2
10-1-100-r,10,21,1.0,1.6
10-1-100-r,10,27,1.95,1.8
10-1-100-r,10,30,1.0,2.17
10-1-100-r,10,21,1.0,1.0
10-1-100-r,10,29,4.0,4.0
10-1-100-r,10,29,4.0,4.0
10-1-100-r,10,27,1.34,1.4
10-1-100-r,10,24,1.0,1.17
10-1-100-r,10,21,1.2,1.25
10-1-100-r,10,23,1.0,2.4
10-1-100-r,10,29,4.0,4.0
10-1-100-r,10,24,1.02,1.0
10-1-100-r,10,28,1.0,1.83
10-1-100-r,10,28,4.0,4.0
10-1-100-r,10,29,1.0,2.6
10-1-100-r,10,21,1.0,2.5
10-1-100-r,10,25,1.13,1.8
10-1-100-r,10,23,4.0,4.0
10-1-100-r,10,30,1.0,2.17
10-1-100-r,10,26,1.0,4.0
10-1-100-r,10,24,4.0,4.0
10-1-100-r,10,23,4.0,4.0
10-1-100-r,10,24,4.0,4.0
10-1-100-r,10,26,1.0,1.0
10-1-100-r,10,30,1.94,4.0
10-1-100-r,10,25,1.0,2.75
10-1-100-r,10,25,1.0,2.4
10-1-100-r,10,20,1.0,2.75
10-1-100-r,10,27,1.3,1.29
10-1-100-r,10,23,1.0,1.0
10-1-100-r,10,26,1.0,2.4
10-1-100-r,10,29,1.0,2.2
10-1-100-r,10,28,4.0,4.0
10-1-100-r,10,29,1.0,2.0
10-1-100-r,10,25,1.0,1.0
10-1-100-r,10,21,1.0,1.17
10-1-100-r,10,28,1.0,1.5
10-1-100-r,10,25,1.0,1.33
10-1-100-r,10,25,1.0,6.0
10-1-100-r,10,24,1.0,2.4
10-1-100-r,10,25,1.0,2.6
10-1-100-r,10,26,4.0,4.0
10-1-100-r,10,26,1.0,2.75
10-1-100-r,10,22,1.0,1.17
10-1-100-r,10,30,4.0,4.0
10-1-100-r,10,28,1.0,2.6
10-1-100-r,10,26,4.0,4.0
10-1-100-r,10,27,1.0,1.38
10-1-100-r,10,26,1.0,1.71
10-1-100-r,10,24,1.0,1.0
10-1-100-r,10,30,4.0,4.0
10-1-100-r,10,25,1.16,1.29
10-1-100-r,10,22,1.0,3.0
10-1-100-r,10,27,1.0,1.0
10-1-100-r,10,30,1.0,3.0
10-1-100-r,10,26,1.0,1.67
10-1-100-r,10,27,1.0,1.0
10-1-100-r,10,23,1.0,3.67
10-1-100-r,10,22,4.0,4.0
10-1-100-r,10,24,1.0,2.5
10-1-100-r,10,28,1.0,3.0
10-1-100-r,10,24,4.0,4.0
10-1-100-r,10,27,1.37,1.5
10-1-100-r,10,22,4.0,4.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,52,4.0,4.0
20-1-100-r,20,53,1.0,2.0
20-1-100-r,20,50,1.0,5.5
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,54,4.0,4.0
20-1-100-r,20,60,1.0,1.75
20-1-100-r,20,53,1.0,2.88
20-1-100-r,20,55,1.0,4.4
20-1-100-r,20,45,1.0,2.62
20-1-100-r,20,59,1.0,6.5
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,54,1.0,2.0
20-1-100-r,20,48,4.0,4.0
20-1-100-r,20,46,1.0,1.91
20-1-100-r,20,55,4.0,4.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,43,4.0,4.0
20-1-100-r,20,57,1.0,2.5
20-1-100-r,20,41,1.46,1.4
20-1-100-r,20,44,1.0,5.5
20-1-100-r,20,59,1.0,2.5
20-1-100-r,20,60,1.0,3.25
20-1-100-r,20,55,1.0,3.12
20-1-100-r,20,53,4.0,4.0
20-1-100-r,20,41,1.0,4.6
20-1-100-r,20,57,4.0,4.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,59,1.0,3.86
20-1-100-r,20,46,1.0,1.0
20-1-100-r,20,55,1.0,1.14
20-1-100-r,20,60,1.0,4.0
20-1-100-t,20,24,4.0,4.0
20-1-100-t,20,23,4.0,4.0
20-1-100-t,20,23,4.0,4.0
20-1-100-t,20,29,4.0,4.0
20-1-100-t,20,22,4.0,4.0
20-1-100-t,20,24,1.0,6.0
20-1-100-t,20,30,4.0,4.0
20-1-100-t,20,26,1.0,3.33
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,40,1.0,1.91
20-1-100-r,20,47,1.0,7.67
20-1-100-r,20,56,4.0,4.0
20-1-100-t,20,20,1.0,6.5
20-1-100-t,20,20,1.0,14.0
20-1-100-t,20,23,1.0,5.67
20-1-100-t,20,21,4.0,4.0
20-1-100-r,20,56,4.0,4.0
20-1-100-r,20,59,1.0,4.5
20-1-100-r,20,42,4.0,4.0
20-1-100-r,20,40,2.09,1.67
20-1-100-r,20,56,4.0,4.0
20-1-100-r,20,48,1.0,8.0
20-1-100-r,20,48,1.0,3.67
20-1-100-r,20,54,1.0,4.8
20-1-100-r,20,59,1.16,1.0
20-1-100-r,20,53,1.0,3.43
20-1-100-r,20,51,4.0,4.0
20-1-100-r,20,54,1.0,9.33
20-1-100-r,20,60,1.0,9.33
20-1-100-r,20,41,1.0,7.67
20-1-100-r,20,48,1.0,3.12
20-1-100-r,20,57,4.0,4.0
20-1-100-t,20,25,1.0,3.8
20-1-100-t,20,28,1.0,8.5
20-1-100-t,20,28,4.0,4.0
20-1-100-t,20,27,1.0,4.25
20-1-100-t,20,29,1.0,2.17
20-1-100-t,20,23,1.0,3.75
20-1-100-t,20,23,4.0,4.0
20-1-100-t,20,21,1.0,5.33
20-1-100-t,20,30,1.0,3.33
20-1-100-t,20,21,4.0,4.0
20-1-100-t,20,23,1.0,5.33
20-1-100-t,20,29,4.0,4.0
20-1-100-t,20,29,1.0,2.67
20-1-100-t,20,29,4.0,4.0
20-1-100-t,20,26,1.0,16.0
20-1-100-t,20,22,1.0,7.0
20-1-100-t,20,25,4.0,4.0
20-1-100-t,20,23,1.0,2.8
20-1-100-t,20,27,4.0,4.0
20-1-100-t,20,22,1.0,4.67
20-1-100-t,20,24,1.0,3.5
20-1-100-t,20,29,1.0,2.86
20-1-100-t,20,27,4.0,4.0
20-1-100-t,20,23,4.0,4.0
20-1-100-t,20,26,1.46,3.25
20-1-100-t,20,23,1.0,1.5
20-1-100-t,20,24,1.0,2.5
20-1-100-t,20,23,4.0,4.0
20-1-100-t,20,29,4.0,4.0
20-1-100-t,20,23,4.0,4.0
20-1-100-t,20,29,4.0,4.0
20-1-100-t,20,24,4.0,4.0
20-1-100-t,20,28,1.0,6.5
20-1-100-t,20,22,1.0,5.33
20-1-100-t,20,26,4.0,4.0
20-1-100-t,20,26,1.0,4.0
20-1-100-t,20,25,1.0,5.33
20-1-100-t,20,20,1.98,0.75
20-1-100-t,20,28,1.0,7.5
20-1-100-t,20,22,1.0,5.33
20-1-100-t,20,23,1.0,6.5
20-1-100-t,20,26,1.0,3.5
20-1-100-t,20,26,4.0,4.0
20-1-100-t,20,24,4.0,4.0
20-1-100-t,20,23,1.41,1.5
20-1-100-t,20,29,1.15,4.75
20-1-100-t,20,26,1.0,2.86
20-1-100-t,20,23,4.0,4.0
20-1-100-t,20,28,1.0,6.0
20-1-100-t,20,30,1.0,5.0
20-1-100-t,20,27,4.0,4.0
20-1-100-t,20,29,1.0,7.5
20-1-100-t,20,25,1.0,4.5
20-1-100-t,20,29,4.0,4.0
20-1-100-t,20,29,1.0,9.5
20-1-100-t,20,27,1.0,4.25
20-1-100-t,20,24,4.0,4.0
20-1-100-t,20,21,4.0,4.0
20-1-100-t,20,27,1.0,3.2
20-1-100-t,20,22,4.0,4.0
20-1-100-t,20,27,1.63,1.0
20-1-100-t,20,26,4.0,4.0
20-1-100-t,20,28,4.0,4.0
20-1-100-t,20,29,1.0,2.38
20-1-100-t,20,24,1.0,4.75
20-1-100-t,20,21,1.0,4.33
20-1-100-t,20,25,1.0,3.17
20-1-100-t,20,23,4.0,4.0
20-1-100-t,20,25,4.0,4.0
20-1-100-t,20,20,1.0,4.67
20-1-100-t,20,28,4.0,4.0
20-1-100-t,20,29,4.0,4.0
20-1-100-t,20,26,4.0,4.0
20-1-100-t,20,21,4.0,4.0
20-1-100-t,20,21,1.0,2.0
20-1-100-t,20,27,4.0,4.0
20-1-100-t,20,23,1.0,4.0
20-1-100-t,20,24,3.5,4.33
20-1-100-t,20,21,1.0,6.0
20-1-100-t,20,23,1.14,2.6
20-1-100-t,20,20,4.0,4.0
20-1-100-t,20,26,4.0,4.0
20-1-100-t,20,23,1.0,5.0
20-1-100-t,20,26,2.2,1.0
20-1-100-t,20,29,4.0,4.0
20-1-100-t,20,21,4.0,4.0
20-1-100-t,20,20,1.0,3.0
20-1-100-t,20,24,4.0,4.0
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,58,1.0,4.33
20-1-100-r,20,51,4.0,4.0
20-1-100-r,20,41,4.0,4.0
20-1-100-r,20,55,4.0,4.0
20-1-100-r,20,49,4.0,4.0
20-1-100-r,20,50,1.0,5.33
20-1-100-r,20,55,4.0,4.0
20-1-100-r,20,58,4.0,4.0
20-1-100-r,20,41,1.0,1.83
20-1-100-r,20,57,4.0,4.0
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,56,4.0,4.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,40,4.0,4.0
20-1-100-r,20,41,1.0,3.0
20-1-100-r,20,55,4.0,4.0
20-1-100-r,20,48,1.0,3.5
20-1-100-r,20,59,1.0,3.22
20-1-100-r,20,54,4.0,4.0
20-1-100-r,20,51,1.0,8.67
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,40,1.0,3.33
20-1-100-r,20,43,1.0,3.5
20-1-100-r,20,45,1.0,7.33
20-1-100-r,20,53,4.0,4.0
20-1-100-r,20,56,4.0,4.0
20-1-100-r,20,50,4.0,4.0
20-1-100-r,20,40,1.0,1.75
20-1-100-r,20,47,1.0,3.83
20-1-100-r,20,60,1.0,3.57
20-1-100-r,20,53,1.0,1.0
20-1-100-r,20,53,1.0,2.67
20-1-100-r,20,54,4.0,4.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,58,1.0,2.5
20-1-100-r,20,51,1.0,4.6
20-1-100-r,20,42,1.0,2.62
20-1-100-r,20,43,4.0,4.0
20-1-100-r,20,52,4.0,4.0
20-1-100-r,20,49,1.0,4.0
20-1-100-r,20,46,1.0,2.75
20-1-100-r,20,54,4.0,4.0
20-1-100-r,20,59,4.0,4.0
20-1-100-r,20,60,4.0,4.0
20-1-100-r,20,56,1.0,2.0
20-1-100-r,20,47,1.0,2.38
20-1-100-r,20,56,4.0,4.0
30-1-100-t,30,40,1.07,1.5
30-1-100-t,30,42,1.0,3.25
30-1-100-t,30,43,1.0,4.5
30-1-100-t,30,40,1.0,3.38
30-1-100-t,30,40,1.0,5.5
30-1-100-t,30,41,1.0,8.33
30-1-100-t,30,34,1.0,5.75
30-1-100-t,30,35,1.0,3.5
30-1-100-t,30,44,1.0,8.67
30-1-100-t,30,38,1.0,6.5
30-1-100-t,30,42,1.0,11.0
30-1-100-t,30,39,1.0,7.0
30-1-100-t,30,37,1.46,5.2
30-1-100-t,30,35,4.0,4.0
30-1-100-t,30,30,1.0,7.33
30-1-100-t,30,33,4.0,4.0
30-1-100-r,30,69,4.0,4.0
30-1-100-r,30,73,4.0,4.0
30-1-100-r,30,64,1.0,2.83
30-1-100-r,30,69,1.0,8.25
30-1-100-r,30,75,4.0,4.0
30-1-100-r,30,82,4.0,4.0
30-1-100-r,30,67,4.0,4.0
30-1-100-r,30,86,4.0,4.0
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,87,4.0,4.0
30-1-100-r,30,74,4.0,4.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,84,1.0,4.22
30-1-100-r,30,69,1.0,5.33
30-1-100-r,30,77,4.0,4.0
30-1-100-r,30,71,4.0,4.0
30-1-100-r,30,78,1.0,5.0
30-1-100-r,30,66,4.0,4.0
30-1-100-r,30,60,4.0,4.0
30-1-100-r,30,89,1.0,15.0
30-1-100-r,30,90,4.0,4.0
30-1-100-r,30,71,1.0,4.75
30-1-100-r,30,66,1.0,5.8
30-1-100-r,30,77,4.0,4.0
30-1-100-r,30,77,1.0,9.0
30-1-100-r,30,63,4.0,4.0
30-1-100-r,30,83,4.0,4.0
30-1-100-r,30,76,1.0,3.55
30-1-100-r,30,78,4.0,4.0
30-1-100-r,30,70,4.0,4.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,83,4.0,4.0
30-1-100-r,30,70,4.0,4.0
30-1-100-r,30,82,4.0,4.0
30-1-100-r,30,63,1.0,2.43
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,85,4.0,4.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,83,1.0,6.5
30-1-100-r,30,86,1.0,5.83
30-1-100-r,30,81,1.0,5.17
30-1-100-r,30,64,1.0,2.33
30-1-100-r,30,87,4.0,4.0
30-1-100-r,30,71,4.0,4.0
30-1-100-r,30,83,4.0,4.0
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,67,4.0,4.0
30-1-100-r,30,83,4.0,4.0
30-1-100-r,30,90,1.0,7.17
30-1-100-r,30,73,4.0,4.0
30-1-100-r,30,67,4.0,4.0
30-1-100-r,30,61,4.0,4.0
30-1-100-r,30,76,4.0,4.0
30-1-100-r,30,81,4.0,4.0
30-1-100-r,30,88,1.0,5.71
30-1-100-r,30,74,1.0,4.11
30-1-100-r,30,86,1.0,4.33
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,71,1.0,6.6
30-1-100-t,30,37,4.0,4.0
30-1-100-t,30,33,4.0,4.0
30-1-100-t,30,44,1.0,6.5
30-1-100-t,30,44,4.0,4.0
30-1-100-r,30,76,1.0,2.77
30-1-100-r,30,72,4.0,4.0
30-1-100-r,30,66,4.0,4.0
30-1-100-r,30,66,4.0,4.0
30-1-100-r,30,80,1.0,6.33
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,62,4.0,4.0
30-1-100-r,30,85,4.0,4.0
30-1-100-r,30,84,4.0,4.0
30-1-100-r,30,90,4.0,4.0
30-1-100-r,30,68,1.0,7.2
30-1-100-r,30,73,4.0,4.0
30-1-100-r,30,76,4.0,4.0
30-1-100-r,30,76,4.0,4.0
30-1-100-r,30,87,4.0,4.0
30-1-100-r,30,90,1.0,7.0
30-1-100-t,30,31,4.0,4.0
30-1-100-t,30,32,1.0,5.0
30-1-100-t,30,44,1.0,4.67
30-1-100-t,30,44,4.0,4.0
30-1-100-t,30,43,1.0,8.33
30-1-100-t,30,44,1.0,7.0
30-1-100-t,30,41,1.0,3.5
30-1-100-t,30,35,1.31,2.0
30-1-100-t,30,38,1.0,4.33
30-1-100-t,30,42,1.0,8.67
30-1-100-t,30,39,1.0,11.5
30-1-100-t,30,30,1.0,3.29
30-1-100-t,30,33,4.0,4.0
30-1-100-t,30,31,4.0,4.0
30-1-100-t,30,41,1.0,6.5
30-1-100-t,30,32,1.0,9.5
30-1-100-r,30,68,1.0,4.86
30-1-100-r,30,65,1.0,4.86
30-1-100-r,30,80,1.0,2.67
30-1-100-r,30,81,4.0,4.0
30-1-100-r,30,72,1.0,4.25
30-1-100-r,30,68,4.0,4.0
30-1-100-r,30,90,1.0,2.29
30-1-100-r,30,88,4.0,4.0
30-1-100-r,30,79,1.0,3.22
30-1-100-r,30,89,4.0,4.0
30-1-100-r,30,89,1.0,14.0
30-1-100-r,30,71,4.0,4.0
30-1-100-r,30,74,4.0,4.0
30-1-100-r,30,80,4.0,4.0
30-1-100-r,30,60,4.0,4.0
30-1-100-r,30,80,1.0,3.7
30-1-100-t,30,36,1.0,2.1
30-1-100-t,30,32,1.0,3.5
30-1-100-t,30,38,1.0,8.67
30-1-100-t,30,33,1.14,3.8
30-1-100-t,30,37,1.71,5.5
30-1-100-t,30,36,4.0,4.0
30-1-100-t,30,43,1.0,5.2
30-1-100-t,30,43,1.0,4.0
30-1-100-t,30,36,1.42,1.67
30-1-100-t,30,31,1.0,3.43
30-1-100-t,30,45,4.0,4.0
30-1-100-t,30,38,4.0,4.0
30-1-100-t,30,38,1.0,7.67
30-1-100-t,30,37,4.0,4.0
30-1-100-t,30,39,4.0,4.0
30-1-100-t,30,32,1.0,6.67
30-1-100-t,30,45,1.0,5.0
30-1-100-t,30,35,4.0,4.0
30-1-100-t,30,35,1.0,5.75
30-1-100-t,30,37,1.0,6.0
30-1-100-t,30,41,1.0,4.17
30-1-100-t,30,39,1.0,7.33
30-1-100-t,30,32,1.0,10.0
30-1-100-t,30,39,1.0,7.33
30-1-100-t,30,34,4.0,4.0
30-1-100-t,30,30,1.0,5.5
30-1-100-t,30,31,1.0,2.22
30-1-100-t,30,41,4.0,4.0
30-1-100-t,30,30,1.0,2.86
30-1-100-t,30,38,1.47,8.0
30-1-100-t,30,42,1.0,4.33
30-1-100-t,30,43,1.0,5.8
30-1-100-t,30,44,1.0,8.33
30-1-100-t,30,33,1.0,6.33
30-1-100-t,30,32,1.0,2.88
30-1-100-t,30,32,1.0,4.5
30-1-100-t,30,36,1.0,5.4
30-1-100-t,30,30,1.0,5.67
30-1-100-t,30,38,4.0,4.0
30-1-100-t,30,31,1.0,6.0
30-1-100-t,30,37,4.0,4.0
30-1-100-t,30,35,1.0,6.0
30-1-100-t,30,35,4.0,4.0
30-1-100-t,30,38,1.0,8.0
30-1-100-t,30,38,1.0,8.0
30-1-100-t,30,33,1.0,6.33
30-1-100-t,30,38,1.0,7.67
30-1-100-t,30,39,1.0,12.0
30-1-100-t,30,41,1.0,3.25
30-1-100-t,30,41,1.0,4.67
30-1-100-t,30,39,4.0,4.0
30-1-100-t,30,30,1.0,3.67
30-1-100-t,30,34,4.0,4.0
30-1-100-t,30,32,1.0,4.67
30-1-100-t,30,43,4.0,4.0
30-1-100-t,30,42,1.0,7.75
30-1-100-t,30,44,1.19,4.17
30-1-100-t,30,39,1.0,5.75
30-1-100-t,30,35,1.0,4.0
30-1-100-t,30,38,1.0,7.0
30-1-100-t,30,39,1.0,7.67
30-1-100-t,30,34,1.0,4.0
30-1-100-t,30,34,1.0,11.5
30-1-100-t,30,43,1.0,5.5
30-1-100-r,30,79,4.0,4.0
30-1-100-r,30,90,4.0,4.0
30-1-100-r,30,82,4.0,4.0
30-1-100-r,30,90,4.0,4.0
30-1-100-r,30,82,4.0,4.0
30-1-100-r,30,81,1.0,4.75
30-1-100-r,30,83,1.0,5.71
30-1-100-r,30,85,4.0,4.0
40-1-100-r,40,92,4.0,4.0
40-1-100-r,40,120,4.0,4.0
40-1-100-r,40,94,1.0,9.2
40-1-100-r,40,114,1.0,5.0
40-1-100-r,40,102,1.0,25.5
40-1-100-r,40,109,4.0,4.0
40-1-100-r,40,91,4.0,4.0
40-1-100-r,40,101,4.0,4.0
40-1-100-r,40,120,1.0,18.33
40-1-100-r,40,83,1.0,22.0
40-1-100-r,40,113,1.0,5.67
40-1-100-r,40,103,4.0,4.0
40-1-100-r,40,87,4.0,4.0
40-1-100-r,40,114,1.0,5.89
40-1-100-r,40,102,4.0,4.0
40-1-100-r,40,95,1.0,9.6
40-1-100-r,40,81,4.0,4.0
40-1-100-r,40,112,1.0,5.62
40-1-100-r,40,85,1.0,5.62
40-1-100-r,40,84,4.0,4.0
40-1-100-r,40,120,1.0,4.5
40-1-100-r,40,103,1.0,4.73
40-1-100-r,40,103,4.0,4.0
40-1-100-r,40,91,4.0,4.0
40-1-100-r,40,99,4.0,4.0
40-1-100-r,40,91,4.0,4.0
40-1-100-r,40,84,4.0,4.0
40-1-100-r,40,112,4.0,4.0
40-1-100-r,40,100,1.0,4.6
40-1-100-r,40,92,4.0,4.0
40-1-100-r,40,115,4.0,4.0
40-1-100-r,40,89,4.0,4.0
40-1-100-r,40,106,4.0,4.0
40-1-100-r,40,117,1.0,3.08
40-1-100-r,40,92,1.0,4.7
40-1-100-r,40,91,1.0,2.71
40-1-100-r,40,116,4.0,4.0
40-1-100-r,40,90,4.0,4.0
40-1-100-r,40,100,1.0,5.75
40-1-100-r,40,118,1.0,3.0
40-1-100-r,40,105,4.0,4.0
40-1-100-r,40,83,4.0,4.0
40-1-100-r,40,99,4.0,4.0
40-1-100-r,40,118,4.0,4.0
40-1-100-r,40,83,4.0,4.0
40-1-100-r,40,105,4.0,4.0
40-1-100-r,40,80,4.0,4.0
40-1-100-r,40,110,4.0,4.0
40-1-100-r,40,89,1.0,3.67
40-1-100-r,40,112,4.0,4.0
40-1-100-r,40,115,4.0,4.0
40-1-100-r,40,114,4.0,4.0
40-1-100-r,40,99,4.0,4.0
40-1-100-r,40,91,4.0,4.0
40-1-100-r,40,112,1.0,6.25
40-1-100-r,40,83,1.0,5.25
40-1-100-r,40,100,1.0,5.0
40-1-100-r,40,120,4.0,4.0
40-1-100-r,40,117,4.0,4.0
40-1-100-r,40,106,1.0,3.4
40-1-100-r,40,119,4.0,4.0
40-1-100-r,40,86,4.0,4.0
40-1-100-r,40,109,4.0,4.0
40-1-100-r,40,100,4.0,4.0
40-1-100-t,40,50,1.0,3.33
40-1-100-t,40,41,1.0,4.0
40-1-100-t,40,42,4.0,4.0
40-1-100-t,40,54,4.0,4.0
40-1-100-t,40,60,4.0,4.0
40-1-100-t,40,47,4.0,4.0
40-1-100-t,40,49,1.69,7.0
40-1-100-t,40,51,4.0,4.0
40-1-100-r,40,88,4.0,4.0
40-1-100-r,40,113,4.0,4.0
40-1-100-r,40,103,1.0,4.27
40-1-100-r,40,112,1.0,10.6
40-1-100-t,40,58,4.0,4.0
40-1-100-t,40,46,1.0,4.43
40-1-100-t,40,60,1.59,18.5
40-1-100-t,40,47,1.0,9.67
40-1-100-r,40,110,4.0,4.0
40-1-100-r,40,97,1.0,4.0
40-1-100-r,40,100,4.0,4.0
40-1-100-r,40,116,1.17,3.5
40-1-100-r,40,88,4.0,4.0
40-1-100-r,40,84,1.0,3.91
40-1-100-r,40,101,4.0,4.0
40-1-100-r,40,93,4.0,4.0
40-1-100-r,40,81,1.0,8.6
40-1-100-r,40,106,4.0,4.0
40-1-100-r,40,108,4.0,4.0
40-1-100-r,40,104,1.0,4.7
40-1-100-r,40,98,1.0,9.4
40-1-100-r,40,90,4.0,4.0
40-1-100-r,40,85,4.0,4.0
40-1-100-r,40,120,4.0,4.0
40-1-100-t,40,50,4.0,4.0
